"gene","mean_cnv","chr","start","stop","alteration","mean_solid","mean_ascites","solid_status","ascites_status","shared","site_specific"
"FCER1G",0.98877982363444,"chr1",161215234,161220699,"Neutral",0.986029315907667,0.997456107494153,"Neutral","Neutral",FALSE,FALSE
"FCGR2A",0.988413077548173,"chr1",161505430,161524013,"Neutral",0.985702640687121,0.996962960670262,"Neutral","Neutral",FALSE,FALSE
"HSPA6",0.98829122554346,"chr1",161524540,161526894,"Neutral",0.985689239860233,0.996499007025708,"Neutral","Neutral",FALSE,FALSE
"FCGR3A",0.987891851321087,"chr1",161541759,161550968,"Neutral",0.985360464293679,0.995876934291333,"Neutral","Neutral",FALSE,FALSE
"FCGR2B",0.987809496820698,"chr1",161663143,161678654,"Neutral",0.985393251372727,0.995431373748102,"Neutral","Neutral",FALSE,FALSE
"OLFML2B",0.987907232645899,"chr1",161983192,162023869,"Neutral",0.985635545269202,0.995073111268564,"Neutral","Neutral",FALSE,FALSE
"UAP1",0.987986624800044,"chr1",162561722,162601240,"Neutral",0.985889010287831,0.994603402771276,"Neutral","Neutral",FALSE,FALSE
"NUF2",0.988110614821236,"chr1",163266576,163355764,"Neutral",0.986186751213321,0.99417930774188,"Neutral","Neutral",FALSE,FALSE
"PBX1",0.988196616596667,"chr1",164555584,164899296,"Neutral",0.986457060053265,0.993683925799135,"Neutral","Neutral",FALSE,FALSE
"CD247",0.987747690853878,"chr1",167425027,167518640,"Neutral",0.986096917915496,0.99295493839655,"Neutral","Neutral",FALSE,FALSE
"CREG1",0.987367060149554,"chr1",167529117,167553805,"Neutral",0.985851507913942,0.992147763462036,"Neutral","Neutral",FALSE,FALSE
"RCSD1",0.987059894431222,"chr1",167630093,167708696,"Neutral",0.985698666541381,0.991353792410513,"Neutral","Neutral",FALSE,FALSE
"XCL2",0.986853799148215,"chr1",168540768,168543997,"Neutral",0.98569859331135,0.990497815000081,"Neutral","Neutral",FALSE,FALSE
"XCL1",0.986757033791494,"chr1",168576605,168582069,"Neutral",0.985830989680045,0.989678175040924,"Neutral","Neutral",FALSE,FALSE
"ATP1B1",0.986321202721189,"chr1",169105697,169310992,"Neutral",0.985669562139012,0.988376757268607,"Neutral","Neutral",FALSE,FALSE
"SELL",0.985884253840471,"chr1",169690665,169711702,"Neutral",0.985500605509387,0.987094445613573,"Neutral","Neutral",FALSE,FALSE
"CENPL",0.985642422111049,"chr1",173799550,173824883,"Neutral",0.985548576401509,0.985938451824784,"Neutral","Neutral",FALSE,FALSE
"KIAA0040",0.985331773675124,"chr1",175156986,175192999,"Neutral",0.985450145534969,0.984958377939122,"Neutral","Neutral",FALSE,FALSE
"RASAL2",0.985074055419416,"chr1",178094104,178484147,"Neutral",0.985410333200024,0.984013290727911,"Neutral","Neutral",FALSE,FALSE
"RALGPS2",0.984567184044463,"chr1",178725165,178921842,"Neutral",0.985061268493373,0.983008629277399,"Neutral","Neutral",FALSE,FALSE
"TOR3A",0.983970738613319,"chr1",179082070,179098023,"Neutral",0.984662858319228,0.981787495506997,"Neutral","Neutral",FALSE,FALSE
"ABL2",0.983670520830189,"chr1",179099330,179229684,"Neutral",0.984523355661906,0.980980313122936,"Neutral","Neutral",FALSE,FALSE
"SOAT1",0.983218427344042,"chr1",179293714,179358680,"Neutral",0.984201545795886,0.980117249087794,"Neutral","Neutral",FALSE,FALSE
"QSOX1",0.982861198126918,"chr1",180154869,180204030,"Neutral",0.983972921407361,0.979354344951893,"Neutral","Neutral",FALSE,FALSE
"XPR1",0.982697232463431,"chr1",180632022,180890279,"Neutral",0.983918131502976,0.978845992007706,"Neutral","Neutral",FALSE,FALSE
"IER5",0.982521985612122,"chr1",181088700,181092900,"Neutral",0.98378353187576,0.97854252633668,"Neutral","Neutral",FALSE,FALSE
"GLUL",0.982931122135854,"chr1",182378098,182392206,"Neutral",0.984222473302907,0.978857645381415,"Neutral","Neutral",FALSE,FALSE
"RGS16",0.983825810472773,"chr1",182598623,182604389,"Neutral",0.985087458205241,0.979846031121016,"Neutral","Neutral",FALSE,FALSE
"NPL",0.984762568602627,"chr1",182789293,182830384,"Neutral",0.986017343218175,0.980804470016506,"Neutral","Neutral",FALSE,FALSE
"LAMC1",0.985822137871028,"chr1",183023420,183145592,"Neutral",0.98706472356961,0.981902488369239,"Neutral","Neutral",FALSE,FALSE
"LAMC2",0.986712302054877,"chr1",183186238,183245127,"Neutral",0.987995452237347,0.982664694731555,"Neutral","Neutral",FALSE,FALSE
"NCF2",0.987575745015896,"chr1",183554461,183590905,"Neutral",0.988856768780533,0.9835348453286,"Neutral","Neutral",FALSE,FALSE
"RGL1",0.98846968818236,"chr1",183636085,183928532,"Neutral",0.989780671608333,0.984334282843049,"Neutral","Neutral",FALSE,FALSE
"PTGS2",0.989430443158755,"chr1",186671791,186680922,"Neutral",0.990765828273175,0.985218064403386,"Neutral","Neutral",FALSE,FALSE
"RGS1",0.990640448242235,"chr1",192575763,192580024,"Neutral",0.9919539179751,0.98649720002208,"Neutral","Neutral",FALSE,FALSE
"RGS2",0.992453549057392,"chr1",192809039,192812275,"Neutral",0.993702156009781,0.988514905932456,"Neutral","Neutral",FALSE,FALSE
"CFH",0.994517759315451,"chr1",196651754,196752476,"Neutral",0.995747488624212,0.990638664394336,"Neutral","Neutral",FALSE,FALSE
"ASPM",0.996272787500838,"chr1",197084121,197146694,"Neutral",0.997486993834781,0.992442658715885,"Neutral","Neutral",FALSE,FALSE
"INAVA",0.998023909705866,"chr1",200891048,200915742,"Neutral",0.999199098078417,0.994316860345619,"Neutral","Neutral",FALSE,FALSE
"LAD1",0.9995688960934,"chr1",201380833,201399915,"Neutral",1.00070977773087,0.995970064924653,"Neutral","Neutral",FALSE,FALSE
"PHLDA3",1.00119924921987,"chr1",201464278,201469237,"Neutral",1.0023714614282,0.997501587961073,"Neutral","Neutral",FALSE,FALSE
"NAV1",1.00278090356291,"chr1",201539127,201826969,"Neutral",1.0040028821946,0.998926257609412,"Neutral","Neutral",FALSE,FALSE
"ELF3",1.00433521907935,"chr1",202007945,202017183,"Neutral",1.00558021727809,1.00040795951489,"Neutral","Neutral",FALSE,FALSE
"PTPN7",1.00558001690668,"chr1",202147013,202161588,"Neutral",1.00690233109408,1.00140886947455,"Neutral","Neutral",FALSE,FALSE
"UBE2T",1.00696407402547,"chr1",202331544,202341984,"Neutral",1.0083871389313,1.00247511551298,"Neutral","Neutral",FALSE,FALSE
"CHI3L1",1.00831218439498,"chr1",203178931,203186704,"Neutral",1.00983546310005,1.00350710847612,"Neutral","Neutral",FALSE,FALSE
"LRRN2",1.00953417388237,"chr1",204617170,204685738,"Neutral",1.01117099323166,1.00437094195859,"Neutral","Neutral",FALSE,FALSE
"NUAK2",1.01074371345842,"chr1",205302063,205321745,"Neutral",1.01250649740447,1.00518313504215,"Neutral","Neutral",FALSE,FALSE
"LEMD1",1.01195874036348,"chr1",205381378,205455954,"Neutral",1.01382675325669,1.0060662246082,"Neutral","Neutral",FALSE,FALSE
"RHEX",1.01319467008317,"chr1",206053173,206102449,"Neutral",1.01513381840736,1.00707776259624,"Neutral","Neutral",FALSE,FALSE
"IL10",1.01424500340972,"chr1",206767602,206774541,"Neutral",1.01628293580655,1.00781648848875,"Neutral","Neutral",FALSE,FALSE
"CD55",1.01545387673857,"chr1",207321519,207386804,"Neutral",1.01757875919934,1.00875108393463,"Neutral","Neutral",FALSE,FALSE
"MIR29B2CHG",1.01657693360137,"chr1",207760650,207879115,"Neutral",1.01882819170451,1.00947549769038,"Neutral","Neutral",FALSE,FALSE
"LAMB3",1.01760233424664,"chr1",209614870,209652425,"Neutral",1.01996991310953,1.01013397265119,"Neutral","Neutral",FALSE,FALSE
"G0S2",1.01864075789513,"chr1",209675412,209676390,"Neutral",1.0211313669517,1.01078430617607,"Neutral","Neutral",FALSE,FALSE
"IRF6",1.01967171520117,"chr1",209785617,209806175,"Neutral",1.02227597291226,1.01145676676627,"Neutral","Neutral",FALSE,FALSE
"SERTAD4-AS1",1.02062701992632,"chr1",210231456,210234047,"Neutral",1.02328361754548,1.01224696891955,"Neutral","Neutral",FALSE,FALSE
"SLC30A1",1.02158114734789,"chr1",211571568,211579161,"Neutral",1.02432771765558,1.01291728380071,"Neutral","Neutral",FALSE,FALSE
"NEK2",1.02260280782806,"chr1",211658657,211675630,"Neutral",1.02542816160103,1.01369042736108,"Neutral","Neutral",FALSE,FALSE
"ATF3",1.02368293826381,"chr1",212565334,212620777,"Neutral",1.02664325074668,1.01434484000479,"Neutral","Neutral",FALSE,FALSE
"PTPN14",1.02479640847969,"chr1",214348700,214552449,"Neutral",1.02781248000249,1.01528242223698,"Neutral","Neutral",FALSE,FALSE
"CENPF",1.02574041110586,"chr1",214603185,214664574,"Neutral",1.02879199516404,1.01611440305915,"Neutral","Neutral",FALSE,FALSE
"DUSP10",1.02658479945975,"chr1",221701424,221742089,"Neutral",1.02970528313025,1.01674145241464,"Neutral","Neutral",FALSE,FALSE
"SUSD4",1.02739460538339,"chr1",223220819,223364233,"Neutral",1.03053230027605,1.0174969667442,"Neutral","Neutral",FALSE,FALSE
"ENAH",1.02818124489581,"chr1",225486765,225653142,"Neutral",1.03138291680685,1.01808179523587,"Neutral","Neutral",FALSE,FALSE
"EPHX1",1.02858369894375,"chr1",225810124,225845563,"Neutral",1.0318172318591,1.01838374597862,"Neutral","Neutral",FALSE,FALSE
"CDC42BPA",1.02897808080722,"chr1",226989865,227318492,"Neutral",1.03223346215671,1.01870920848778,"Neutral","Neutral",FALSE,FALSE
"RHOU",1.02911143656057,"chr1",228735479,228746664,"Neutral",1.03234264752904,1.01891880801415,"Neutral","Neutral",FALSE,FALSE
"CCSAP",1.02911796281124,"chr1",229321011,229343294,"Neutral",1.032298097549,1.01908645065498,"Neutral","Neutral",FALSE,FALSE
"SIPA1L2",1.02922353207918,"chr1",232397965,232630571,"Neutral",1.0323820506626,1.01926020656689,"Neutral","Neutral",FALSE,FALSE
"KCNK1",1.02937144493368,"chr1",233614106,233672514,"Neutral",1.03253289765385,1.01939886389264,"Neutral","Neutral",FALSE,FALSE
"GPR137B",1.02951550324337,"chr1",236142505,236221865,"Neutral",1.03267195244142,1.01955870546218,"Neutral","Neutral",FALSE,FALSE
"OPN3",1.0297488719926,"chr1",241590102,241677376,"Neutral",1.0328964902867,1.01981993067902,"Neutral","Neutral",FALSE,FALSE
"CHML",1.03004351660268,"chr1",241628851,241640369,"Neutral",1.03319987404497,1.02008700825863,"Neutral","Neutral",FALSE,FALSE
"CEP170",1.03029971379034,"chr1",243124428,243255348,"Neutral",1.03347829987144,1.02027308676299,"Neutral","Neutral",FALSE,FALSE
"SMYD3",1.03076863530693,"chr1",245749342,246507312,"Neutral",1.03395259504263,1.0207250574628,"Neutral","Neutral",FALSE,FALSE
"NLRP3",1.03138898261545,"chr1",247416156,247449108,"Neutral",1.03458244792511,1.02131542010442,"Neutral","Neutral",FALSE,FALSE
"FAM110C",1.06737409161493,"chr2",38814,46870,"Gain",1.07183611726919,1.05329894440162,"Gain","Gain",TRUE,FALSE
"SH3YL1",1.06566092139561,"chr2",217730,266398,"Gain",1.07008021563513,1.05172056743537,"Gain","Gain",TRUE,FALSE
"PXDN",1.06334940573129,"chr2",1631887,1744852,"Gain",1.06772057100386,1.04956087122423,"Gain","Neutral",FALSE,TRUE
"RPS7",1.06081495356007,"chr2",3575260,3580920,"Gain",1.06512987980196,1.0472038211339,"Gain","Neutral",FALSE,TRUE
"SOX11",1.05787728292324,"chr2",5692384,5701385,"Gain",1.06212269296094,1.04448543449126,"Gain","Neutral",FALSE,TRUE
"CMPK2",1.05476197356159,"chr2",6840570,6866635,"Gain",1.05895778772813,1.04152657182933,"Gain","Neutral",FALSE,TRUE
"RSAD2",1.05228793810918,"chr2",6865557,6898239,"Gain",1.05637554152339,1.03939387961138,"Gain","Neutral",FALSE,TRUE
"MBOAT2",1.05034820923723,"chr2",8852690,9003709,"Gain",1.05431556176056,1.03783347374716,"Gain","Neutral",FALSE,TRUE
"ASAP2",1.04814726495831,"chr2",9206765,9405683,"Neutral",1.05202048125998,1.03592947558211,"Gain","Neutral",FALSE,TRUE
"RRM2",1.04586446092757,"chr2",10120698,10211725,"Neutral",1.04965302675799,1.03391369553036,"Neutral","Neutral",FALSE,FALSE
"ODC1",1.04372989373465,"chr2",10439968,10448327,"Neutral",1.04742958493844,1.03205947711854,"Neutral","Neutral",FALSE,FALSE
"SDC1",1.04144278888601,"chr2",20200797,20225433,"Neutral",1.04502238201559,1.03015121322811,"Neutral","Neutral",FALSE,FALSE
"RHOB",1.03941715019409,"chr2",20447074,20449440,"Neutral",1.04289193649648,1.02845618032737,"Neutral","Neutral",FALSE,FALSE
"TP53I3",1.03754694638999,"chr2",24077433,24085861,"Neutral",1.04096036463587,1.02677955775668,"Neutral","Neutral",FALSE,FALSE
"CENPA",1.03555123886373,"chr2",26764289,26801067,"Neutral",1.03888053335479,1.02504921271932,"Neutral","Neutral",FALSE,FALSE
"KRTCAP3",1.03374761564408,"chr2",27442366,27446481,"Neutral",1.03699198606408,1.02351347653006,"Neutral","Neutral",FALSE,FALSE
"IFT172",1.03194282801822,"chr2",27444377,27489805,"Neutral",1.03503514231517,1.02218833928781,"Neutral","Neutral",FALSE,FALSE
"CLIP4",1.03022810079172,"chr2",29097705,29199777,"Neutral",1.03317470384784,1.02093324795856,"Neutral","Neutral",FALSE,FALSE
"LBH",1.02857008107629,"chr2",30231534,30323730,"Neutral",1.03135815895552,1.0197752848037,"Neutral","Neutral",FALSE,FALSE
"XDH",1.02707832383626,"chr2",31334321,31414742,"Neutral",1.02977717938552,1.01856497315054,"Neutral","Neutral",FALSE,FALSE
"LTBP1",1.0255716942961,"chr2",32946953,33399509,"Neutral",1.02811471520146,1.01754991307318,"Neutral","Neutral",FALSE,FALSE
"CRIM1",1.02422487287726,"chr2",36355778,36551135,"Neutral",1.02660427927878,1.01671920214011,"Neutral","Neutral",FALSE,FALSE
"CDC42EP3",1.02281085293172,"chr2",37641882,37738468,"Neutral",1.02505131767199,1.01574346392748,"Neutral","Neutral",FALSE,FALSE
"CYP1B1",1.0215119538144,"chr2",38066973,38109902,"Neutral",1.02366115737844,1.01473244179473,"Neutral","Neutral",FALSE,FALSE
"GALM",1.02048286320193,"chr2",38666081,38741237,"Neutral",1.02251267785465,1.01407995513585,"Neutral","Neutral",FALSE,FALSE
"MORN2",1.01954365623864,"chr2",38875976,38929072,"Neutral",1.02147884456769,1.01343924027886,"Neutral","Neutral",FALSE,FALSE
"SLC8A1",1.01858811816598,"chr2",40097270,40611053,"Neutral",1.02042507672027,1.01279356114641,"Neutral","Neutral",FALSE,FALSE
"EPAS1",1.01786250097771,"chr2",46293667,46386697,"Neutral",1.01964774475601,1.0122310745947,"Neutral","Neutral",FALSE,FALSE
"EPCAM",1.01706157401291,"chr2",47345158,47387601,"Neutral",1.01880233497794,1.01157046554684,"Neutral","Neutral",FALSE,FALSE
"MSH2",1.01578371865038,"chr2",47403067,47663146,"Neutral",1.01740437764955,1.01067146341848,"Neutral","Neutral",FALSE,FALSE
"MSH6",1.01457314142092,"chr2",47695530,47810063,"Neutral",1.01612055036903,1.00969194834149,"Neutral","Neutral",FALSE,FALSE
"SPTBN1",1.01339510840494,"chr2",54456317,54671446,"Neutral",1.01488291228103,1.0087019353479,"Neutral","Neutral",FALSE,FALSE
"RPS27A",1.01212138627595,"chr2",55231903,55235853,"Neutral",1.013524506132,1.0076953430252,"Neutral","Neutral",FALSE,FALSE
"CCDC88A",1.01077900679581,"chr2",55287842,55419895,"Neutral",1.01208092724661,1.00667218997651,"Neutral","Neutral",FALSE,FALSE
"BCL11A",1.00971363105662,"chr2",60450520,60554467,"Neutral",1.01092743425382,1.00588477393826,"Neutral","Neutral",FALSE,FALSE
"FAM161A",1.00875604518154,"chr2",61824848,61854143,"Neutral",1.00989089904019,1.00517622821865,"Neutral","Neutral",FALSE,FALSE
"PELI1",1.00779485982251,"chr2",64092652,64144420,"Neutral",1.00882864114478,1.00453386909213,"Neutral","Neutral",FALSE,FALSE
"MEIS1",1.0069585158596,"chr2",66433452,66573869,"Neutral",1.00791457412325,1.00394269707055,"Neutral","Neutral",FALSE,FALSE
"PLEK",1.00591632088281,"chr2",68365282,68397453,"Neutral",1.00673137860095,1.00334527843282,"Neutral","Neutral",FALSE,FALSE
"MXD1",1.0051238909762,"chr2",69897688,69942945,"Neutral",1.00585477324672,1.00281837407639,"Neutral","Neutral",FALSE,FALSE
"BOLA3",1.00438222548039,"chr2",74135400,74147912,"Neutral",1.00506339002577,1.00223353966017,"Neutral","Neutral",FALSE,FALSE
"MTHFD2",1.00365446058979,"chr2",74186172,74217565,"Neutral",1.00427853448819,1.00168586321437,"Neutral","Neutral",FALSE,FALSE
"RTKN",1.00297694741181,"chr2",74425835,74442422,"Neutral",1.00355327295019,1.00115896889173,"Neutral","Neutral",FALSE,FALSE
"HK2",1.00224544807003,"chr2",74834127,74893359,"Neutral",1.00276933862605,1.00059287202703,"Neutral","Neutral",FALSE,FALSE
"EVA1A",1.00150335953014,"chr2",75469302,75569722,"Neutral",1.00199842557379,0.999941708391287,"Neutral","Neutral",FALSE,FALSE
"LRRTM1",1.00074189159365,"chr2",80288351,80304752,"Neutral",1.00120574954351,0.999278684199489,"Neutral","Neutral",FALSE,FALSE
"TMSB10",0.999960826853464,"chr2",84905656,84906671,"Neutral",1.00038264017731,0.998630246285425,"Neutral","Neutral",FALSE,FALSE
"CAPG",0.999305374846522,"chr2",85394753,85418432,"Neutral",0.999690156701935,0.998091607450368,"Neutral","Neutral",FALSE,FALSE
"MAT2A",0.998699748092492,"chr2",85539168,85545281,"Neutral",0.99908296121655,0.997490929149456,"Neutral","Neutral",FALSE,FALSE
"VAMP5",0.998118959527631,"chr2",85584431,85593406,"Neutral",0.998418086626095,0.997175384059312,"Neutral","Neutral",FALSE,FALSE
"GNLY",0.997653867532511,"chr2",85685175,85698852,"Neutral",0.997898852576091,0.996881079381877,"Neutral","Neutral",FALSE,FALSE
"ST3GAL5",0.997177541427339,"chr2",85837120,85905199,"Neutral",0.997365510291997,0.996584606817238,"Neutral","Neutral",FALSE,FALSE
"CD8A",0.996802933219155,"chr2",86784610,86808396,"Neutral",0.996966608439901,0.996286631206196,"Neutral","Neutral",FALSE,FALSE
"CD8B",0.996520917920137,"chr2",86815339,86861924,"Neutral",0.996667631927148,0.996058118867211,"Neutral","Neutral",FALSE,FALSE
"CYTOR",0.996337404615331,"chr2",87454781,87636740,"Neutral",0.996474041162829,0.995906394202178,"Neutral","Neutral",FALSE,FALSE
"IGKC",0.996215271516099,"chr2",88857161,88857683,"Neutral",0.996373554351272,0.995715979405515,"Neutral","Neutral",FALSE,FALSE
"MAL",0.996289657701939,"chr2",95025677,95053992,"Neutral",0.996455697703177,0.995765896154648,"Neutral","Neutral",FALSE,FALSE
"PROM2",0.996163334470353,"chr2",95274449,95291308,"Neutral",0.996294716328836,0.995748899605429,"Neutral","Neutral",FALSE,FALSE
"DUSP2",0.99600874874252,"chr2",96143169,96145440,"Neutral",0.996129466786008,0.995627952134646,"Neutral","Neutral",FALSE,FALSE
"MGAT4A",0.996022595174694,"chr2",98619106,98731132,"Neutral",0.996133914789587,0.99567144525115,"Neutral","Neutral",FALSE,FALSE
"LONRF2",0.996158792919667,"chr2",100271875,100322501,"Neutral",0.99626500033379,0.995823769075171,"Neutral","Neutral",FALSE,FALSE
"NPAS2",0.996357538788535,"chr2",100820139,100996829,"Neutral",0.996474469026266,0.99598869054846,"Neutral","Neutral",FALSE,FALSE
"IL1R1",0.996533576282235,"chr2",102064544,102179874,"Neutral",0.996658612572658,0.99613915806704,"Neutral","Neutral",FALSE,FALSE
"FHL2",0.996698420028455,"chr2",105357712,105438513,"Neutral",0.996834473803308,0.996269247930767,"Neutral","Neutral",FALSE,FALSE
"SULT1C2",0.996772998861767,"chr2",108288639,108309915,"Neutral",0.996916823951084,0.996319312697241,"Neutral","Neutral",FALSE,FALSE
"SOWAHC",0.996786616701033,"chr2",109614364,109618990,"Neutral",0.996921300789824,0.996361765182035,"Neutral","Neutral",FALSE,FALSE
"MALL",0.996751911864898,"chr2",110083870,110116022,"Neutral",0.996906548074825,0.996264122778088,"Neutral","Neutral",FALSE,FALSE
"BUB1",0.996888982533858,"chr2",110637528,110678063,"Neutral",0.997042752267693,0.996403926685154,"Neutral","Neutral",FALSE,FALSE
"MIR4435-2HG",0.996975459254608,"chr2",111006015,111523376,"Neutral",0.997143065309401,0.996446757701134,"Neutral","Neutral",FALSE,FALSE
"BCL2L11",0.997065972941162,"chr2",111119378,111168444,"Neutral",0.997259071056412,0.996456858469543,"Neutral","Neutral",FALSE,FALSE
"MERTK",0.997077024977773,"chr2",111898607,112029561,"Neutral",0.997306099647757,0.996354424985596,"Neutral","Neutral",FALSE,FALSE
"SLC20A1",0.997152396357745,"chr2",112645939,112663825,"Neutral",0.997436227066031,0.996257072280222,"Neutral","Neutral",FALSE,FALSE
"IL1B",0.997240149840124,"chr2",112829751,112836816,"Neutral",0.997565848884015,0.996212755032203,"Neutral","Neutral",FALSE,FALSE
"IL1RN",0.997446259032726,"chr2",113099315,113134016,"Neutral",0.997801558438797,0.996325491956797,"Neutral","Neutral",FALSE,FALSE
"PAX8",0.997719037685459,"chr2",113215997,113278921,"Neutral",0.998139051355548,0.996394133999068,"Neutral","Neutral",FALSE,FALSE
"MARCO",0.997765706921109,"chr2",118942194,118994660,"Neutral",0.998262092513023,0.996199893359711,"Neutral","Neutral",FALSE,FALSE
"EPB41L5",0.997767249358596,"chr2",120013077,120179119,"Neutral",0.99831177115025,0.996049593528655,"Neutral","Neutral",FALSE,FALSE
"INHBB",0.997864947191275,"chr2",120346136,120351803,"Neutral",0.998482989970384,0.995915374558996,"Neutral","Neutral",FALSE,FALSE
"TFCP2L1",0.998066752898515,"chr2",121216587,121285202,"Neutral",0.99874843343759,0.995916439412363,"Neutral","Neutral",FALSE,FALSE
